Name,Address,Longitude,Latitude,id,Qualification
VINTAGE DELUXE INTERIORS & DECORATION LIMITED,"No. 35 Tejusho Street, Yaba",3.36922192573547,6.5052056312561,6b1a3862-07ae-457c-afc5-3a82371d1182,3
CREATIVE INTERIOR DECORATIONS,"Mushin Road, Ikate, Lagos",3.3404688835144,6.51262474060059,a0686e2d-daf7-422a-9964-a461b641328c,5
Valentine interiors decorations,"127 olo drive by corner bus stop Ojo Alaba, Lagos, Nigeria, Lagos, Lagos State",3.32447910308838,6.4643874168396,f001f7c4-2ece-49fa-be52-8660ca303466,9
Olaâs Interior Decor Store,"29, Oronna Street Oshodi Isolo, Lagos",3.34327387809753,6.5604133605957,e2849c5d-9cc5-45e5-8266-3937d35481f0,1
Querida Living Interiors,"Gbagada, Lagos, Lagos, Ogun",3.39289045333862,6.54290914535523,1aa6044f-779b-4525-ac71-3d43b43602cf,10
CHIVIN MULTISERVE INTERIOR DECORATIONS ENTERPRISES,"Ayilara Street, LAGOS, Lagos",3.36259841918945,6.5129189491272,438b4cab-16d7-402d-9171-9ce544218c6c,6
CLINJEF INTERIOR DECORATION,"45 Olorunshogo Street, Mushin, Lagos",3.35511875152588,6.52897787094116,7a441701-b66c-4d41-9502-ca7ea44b57d0,1
SUPREME EXTERIOR AND INTERIOR DECORATION,"Chris Madueke Street, Lekki",3.46237635612488,6.44066762924194,ed9a3710-d9e2-471d-9dae-93606bbc59c0,10
Antholyd Lighting and Interior Decoration,"22 The Providence St, Lekki Phase 1, Lagos 101233, Lagos, Nigeria, Lagos, Lagos State",3.46078205108643,6.43187093734741,9178a021-95d6-4e27-80f3-ce6241c628c8,7
OLAOBA INTERIOR AND FASHION DECORATION,"Olaomoju Abimbola Eluyera Elujide Phase 1, Abimbola",3.47246146202087,6.4450888633728,ac18905a-ee12-4ae7-8fc8-c92ab6573db1,9
Chuvie Decor Branch,"Barbeach Tower Block 5, Victoria Island, LAGOS, Lagos",3.43954348564148,6.4285740852356,6c45e19b-efa3-4937-a700-fce6db2539a4,5
Titemi home dÃ©cor and interiors,"Lekki, Lagos, Lagos",3.47471356391907,6.43194007873535,608265b2-dd2c-4872-8800-0f6c8164c17b,6
BORNWEALTHY FURNITURES AND INTERIOR DECORATION,"5 Dele Amuda Street, Lekki, Lagos",3.49737882614136,6.427978515625,09dd2ef4-00af-4ed2-a233-8a0adb8c9059,6
Mufty interior Decorations Global Ltd,"Lagos road epe, Lagos, Nigeria, Lagos, Lagos State",3.5425431728363,6.44630670547485,c681f0ef-a4a7-4b8a-83b5-985946621ba0,2
BLUCREST FURNITURE & INTERIOR DECORATION LIMITED,"Demex Mart. Lekki-Epe Expressway, Km 35, Epe, Lagos",3.54093027114868,6.44245958328247,1555a6d9-b507-4217-ae28-52c450babaea,5
TUNEX INTERIOR DECORATIONS,"Lekki Epe Expressway, Epe, Lagos",3.65264225006104,6.46909523010254,81dfd391-8247-4e0c-bef3-c5e08b334412,7
Mide interior decor,"54, coast street ebute meta lagos, Lagos, Lagos +234",3.39582920074463,6.45300769805908,419f58c9-7200-4ae6-b2d0-18661edfb0d5,1
MORFIT INTERIOR DECOR & FURNITURE LTD,"Klm 35, Lekki Epe Expressway, Ibeju",3.72619104385376,6.47299766540527,058e4264-1ff7-4da1-b638-73b677deca29,10
Interior Decoration,"5, st saviour street okota Lagos., Lagos, Lagos 23401",3.33232831954956,6.62383604049683,86fd29ef-5baa-4d14-8dcd-6c61175f749c,5
Hupducon Interiors,"Lagos, Lagos",3.39582991600037,6.45306015014648,b2b74684-864b-46be-a108-15db5566f575,7
Stalite Realtor & Interior & Exterior Decor,"Private Address in Lagos, Lagos",3.39580011367798,6.45310020446777,6686ad82-e83a-4a44-a9c1-864882fef274,1
Adore Interiors,"64, Ijaiye Road, Ogba, Ikeja, Lagos,23401, Lagos, Lagos",3.34842824935913,6.63520526885986,0e3297d0-7df5-418d-8b24-7db16afe7149,5
Qdlexy interiors decoration,"Private Address in Lagos, Lagos",3.39580011367798,6.45310020446777,bf11a0b8-7f79-4921-87bf-db5993438943,7
halfkast interior deco,"Private Address in Lagos, Lagos",3.39580011367798,6.45310020446777,3a24ece1-c577-4472-a39a-c15e6230fdc7,3
MIKE_C INTERIOR DECORATION NIGERIA,"Ikorodu Road, Fadeyi, Lagos",3.40299129486084,6.60385274887085,2eebfb9d-4583-4d22-8ccb-eb4c6a810585,9
ZUNACCI INTERIOR DECOR AND HOME ACCESSORIES,"Ebun Street, Abule-Oja, Lagos",3.3118007183075,6.62308073043823,a95cfdbf-7458-4ea5-bba7-a2e88c9baf9a,9
DIVINE IMPACT INTERIOR DECORATION VENTURES,"Badagry Expressway, Badagry, Lagos",3.1770350933075,6.4802131652832,cb2c4e9e-4089-4b60-bc24-7cbd0de5083e,8
Interior Designer,"Private Address in Lagos, Lagos",3.33038997650147,6.60501480102539,0861ba38-592c-4948-b8a1-e89b8fff9e45,5
Dammy - Land Furniture & Interior Decoration,"Along ado odo road owode yewa Ogun state, Owode, Ogun State",2.9833300113678,6.69999980926514,5cd98030-0680-4da6-9005-b9c846ceacce,8
dexotic interior decor,"blk8, flat10, agege lane dophin estate, Lagos, Lagos 234",3.27866697311401,6.57885408401489,282644ff-c554-40f1-bbfa-eee449cf9f33,7
Home Interior Decorations,"Shop 32 Water bustop, Ipaja road Alimosho, Ipaja 100278, Lagos, Nigeria, Lagos, Lagos State",3.29791593551636,6.61389255523682,e0cddf28-a9b3-45e3-8801-c18ea9433944,1
PICK YOUR EXCELLENCE FURNITURES AND INTERIOR DECOR,"2 Alhaja Pupayemi Street, Ijebu Ode, Ogun",3.26855659484863,6.54900360107422,6f81616c-324a-4755-ad97-e4bb2d35c660,1
KUNMICK INTERIOR DECOR,"20 Duduyemi Street, Egbeda, Lagos",3.2881805896759,6.59525775909424,85fb48df-4675-4af8-8871-f82d7b037795,3
ISTAJ INTERIOR DECORATIONS,"No. 16 Ogun koya Street, Yaba",3.34074091911316,6.56372880935669,85cb8fe9-9ee0-41d5-bd19-5c98fbc2b871,2
ABIDOLU FURNITURE & INTERIOR DECOR,"Fajumobi Street, Egbeda, Oyo",3.29691410064697,6.60455799102783,c16680ea-e82f-4bce-857c-071eca72df77,3
COMFORTBEDDINGS AND INTERIOR DECORATION,"4 Harrison Solaja Street, Ago, Lagos",3.30443978309631,6.51224946975708,7fd64587-b6b7-475d-8568-d7182d610030,1
HYBEZAT INTERIOR DECORATIONS,"Idimu Road, Egbeda, Lagos",3.28451561927795,6.58538055419922,b56e8d2c-8f75-4160-9572-5f0c0af49cd4,6
Decor Lounge Interiors,"21B Adebisi Ogunniyi Crescent, Lekki, Eti-Osa LGA, Lagos State., Lekki 23401",4.09999990463257,6.41669988632202,5a7f0eb2-75f1-4f46-b9e4-cb95971a2a01,9
